family_group,family,task_id,m,n,config_id,block_size,num_warps,num_stages,shape_json,config_json,median_ms,effective_gbps,score,validation_error
A,layernorm,layernorm_m4096_n1536,4096,1536,5,2048,2,2,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 2048, ""num_stages"": 2, ""num_warps"": 2}",0.011136000044643879,2259.8620599058004,4.497572171381104,0.0078125
A,layernorm,layernorm_m4096_n1536,4096,1536,6,2048,2,3,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 2048, ""num_stages"": 3, ""num_warps"": 2}",0.011136000044643879,2259.8620599058004,4.497572171381104,0.0078125
A,layernorm,layernorm_m4096_n1536,4096,1536,7,2048,2,4,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 2048, ""num_stages"": 4, ""num_warps"": 2}",0.011136000044643879,2259.8620599058004,4.497572171381104,0.0078125
A,layernorm,layernorm_m4096_n1536,4096,1536,8,2048,4,1,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 2048, ""num_stages"": 1, ""num_warps"": 4}",0.01104000024497509,2279.5129928963856,4.5062302159434156,0.0078125
A,layernorm,layernorm_m4096_n1536,4096,1536,9,2048,4,2,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 2048, ""num_stages"": 2, ""num_warps"": 4}",0.01104000024497509,2279.5129928963856,4.5062302159434156,0.0078125
A,layernorm,layernorm_m4096_n1536,4096,1536,10,2048,4,3,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 2048, ""num_stages"": 3, ""num_warps"": 4}",0.01104000024497509,2279.5129928963856,4.5062302159434156,0.0078125
A,layernorm,layernorm_m4096_n1536,4096,1536,11,2048,4,4,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 2048, ""num_stages"": 4, ""num_warps"": 4}",0.01104000024497509,2279.5129928963856,4.5062302159434156,0.0078125
A,layernorm,layernorm_m4096_n1536,4096,1536,12,2048,8,1,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 2048, ""num_stages"": 1, ""num_warps"": 8}",0.012671999633312225,1985.9394514062278,4.368360472846918,0.0078125
A,layernorm,layernorm_m4096_n1536,4096,1536,13,2048,8,2,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 2048, ""num_stages"": 2, ""num_warps"": 8}",0.012671999633312225,1985.9394514062278,4.368360472846918,0.0078125
A,layernorm,layernorm_m4096_n1536,4096,1536,14,2048,8,3,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 2048, ""num_stages"": 3, ""num_warps"": 8}",0.012671999633312225,1985.9394514062278,4.368360472846918,0.0078125
A,layernorm,layernorm_m4096_n1536,4096,1536,15,2048,8,4,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 2048, ""num_stages"": 4, ""num_warps"": 8}",0.012671999633312225,1985.9394514062278,4.368360472846918,0.0078125
A,layernorm,layernorm_m4096_n1536,4096,1536,16,4096,1,1,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 4096, ""num_stages"": 1, ""num_warps"": 1}",0.012608000077307224,1996.0202923297284,4.373423739735013,0.02734375
A,layernorm,layernorm_m4096_n1536,4096,1536,17,4096,1,2,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 4096, ""num_stages"": 2, ""num_warps"": 1}",0.012640000320971012,1990.967038050419,4.37088886487015,0.02734375
A,layernorm,layernorm_m4096_n1536,4096,1536,18,4096,1,3,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 4096, ""num_stages"": 3, ""num_warps"": 1}",0.012608000077307224,1996.0202923297284,4.373423739735013,0.02734375
A,layernorm,layernorm_m4096_n1536,4096,1536,19,4096,1,4,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 4096, ""num_stages"": 4, ""num_warps"": 1}",0.012640000320971012,1990.967038050419,4.37088886487015,0.02734375
A,layernorm,layernorm_m4096_n1536,4096,1536,20,4096,2,1,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 4096, ""num_stages"": 1, ""num_warps"": 2}",0.01206399966031313,2086.026583935332,4.417529495873605,0.02734375
A,layernorm,layernorm_m4096_n1536,4096,1536,21,4096,2,2,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 4096, ""num_stages"": 2, ""num_warps"": 2}",0.01206399966031313,2086.026583935332,4.417529495873605,0.02734375
A,layernorm,layernorm_m4096_n1536,4096,1536,22,4096,2,3,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 4096, ""num_stages"": 3, ""num_warps"": 2}",0.01206399966031313,2086.026583935332,4.417529495873605,0.02734375
A,layernorm,layernorm_m4096_n1536,4096,1536,23,4096,2,4,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 4096, ""num_stages"": 4, ""num_warps"": 2}",0.01206399966031313,2086.026583935332,4.417529495873605,0.02734375
A,layernorm,layernorm_m4096_n1536,4096,1536,24,4096,4,1,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 4096, ""num_stages"": 1, ""num_warps"": 4}",0.01235199999064207,2037.388602579804,4.393937286457321,0.02734375
A,layernorm,layernorm_m4096_n1536,4096,1536,25,4096,4,2,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 4096, ""num_stages"": 2, ""num_warps"": 4}",0.01235199999064207,2037.388602579804,4.393937286457321,0.02734375
A,layernorm,layernorm_m4096_n1536,4096,1536,26,4096,4,3,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 4096, ""num_stages"": 3, ""num_warps"": 4}",0.012384000234305859,2032.123992559871,4.39134994321472,0.02734375
A,layernorm,layernorm_m4096_n1536,4096,1536,27,4096,4,4,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 4096, ""num_stages"": 4, ""num_warps"": 4}",0.01235199999064207,2037.388602579804,4.393937286457321,0.02734375
A,layernorm,layernorm_m4096_n1536,4096,1536,28,4096,8,1,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 4096, ""num_stages"": 1, ""num_warps"": 8}",0.013120000250637531,1918.1267926254143,4.333617476362724,0.02734375
A,layernorm,layernorm_m4096_n1536,4096,1536,29,4096,8,2,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 4096, ""num_stages"": 2, ""num_warps"": 8}",0.013151999562978745,1913.4599175960047,4.331181473896815,0.02734375
A,layernorm,layernorm_m4096_n1536,4096,1536,30,4096,8,3,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 4096, ""num_stages"": 3, ""num_warps"": 8}",0.013151999562978745,1913.4599175960047,4.331181473896815,0.02734375
A,layernorm,layernorm_m4096_n1536,4096,1536,31,4096,8,4,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 4096, ""num_stages"": 4, ""num_warps"": 8}",0.013151999562978745,1913.4599175960047,4.331181473896815,0.02734375
A,layernorm,layernorm_m4096_n1536,4096,1536,32,8192,1,1,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 8192, ""num_stages"": 1, ""num_warps"": 1}",0.023231999948620796,1083.2396718171485,3.7622246425513217,0.0703125
A,layernorm,layernorm_m4096_n1536,4096,1536,33,8192,1,2,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 8192, ""num_stages"": 2, ""num_warps"": 1}",0.023231999948620796,1083.2396718171485,3.7622246425513217,0.0703125
A,layernorm,layernorm_m4096_n1536,4096,1536,34,8192,1,3,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 8192, ""num_stages"": 3, ""num_warps"": 1}",0.023264000192284584,1081.7496471800303,3.7608481693657003,0.0703125
A,layernorm,layernorm_m4096_n1536,4096,1536,35,8192,1,4,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 8192, ""num_stages"": 4, ""num_warps"": 1}",0.023231999948620796,1083.2396718171485,3.7622246425513217,0.0703125
A,layernorm,layernorm_m4096_n1536,4096,1536,36,8192,2,1,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 8192, ""num_stages"": 1, ""num_warps"": 2}",0.017152000218629837,1467.2238618948863,4.0656404813471365,0.0703125
A,layernorm,layernorm_m4096_n1536,4096,1536,37,8192,2,2,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 8192, ""num_stages"": 2, ""num_warps"": 2}",0.017136000096797943,1468.5938292392123,4.066573759627938,0.0703125
A,layernorm,layernorm_m4096_n1536,4096,1536,38,8192,2,3,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 8192, ""num_stages"": 3, ""num_warps"": 2}",0.017152000218629837,1467.2238618948863,4.0656404813471365,0.0703125
A,layernorm,layernorm_m4096_n1536,4096,1536,39,8192,2,4,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 8192, ""num_stages"": 4, ""num_warps"": 2}",0.017152000218629837,1467.2238618948863,4.0656404813471365,0.0703125
A,layernorm,layernorm_m4096_n1536,4096,1536,40,8192,4,1,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 8192, ""num_stages"": 1, ""num_warps"": 4}",0.016992000862956047,1481.0394728064991,4.075012583136591,0.0703125
A,layernorm,layernorm_m4096_n1536,4096,1536,41,8192,4,2,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 8192, ""num_stages"": 2, ""num_warps"": 4}",0.017023999243974686,1478.2557047461662,4.073131210232286,0.0703125
A,layernorm,layernorm_m4096_n1536,4096,1536,42,8192,4,3,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 8192, ""num_stages"": 3, ""num_warps"": 4}",0.016992000862956047,1481.0394728064991,4.075012583136591,0.0703125
A,layernorm,layernorm_m4096_n1536,4096,1536,43,8192,4,4,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 8192, ""num_stages"": 4, ""num_warps"": 4}",0.016992000862956047,1481.0394728064991,4.075012583136591,0.0703125
A,layernorm,layernorm_m4096_n1536,4096,1536,44,8192,8,1,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 8192, ""num_stages"": 1, ""num_warps"": 8}",0.016992000862956047,1481.0394728064991,4.075012583136591,0.0703125
A,layernorm,layernorm_m4096_n1536,4096,1536,45,8192,8,2,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 8192, ""num_stages"": 2, ""num_warps"": 8}",0.016992000862956047,1481.0394728064991,4.075012583136591,0.0703125
A,layernorm,layernorm_m4096_n1536,4096,1536,46,8192,8,3,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 8192, ""num_stages"": 3, ""num_warps"": 8}",0.016992000862956047,1481.0394728064991,4.075012583136591,0.0703125
A,layernorm,layernorm_m4096_n1536,4096,1536,47,8192,8,4,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 8192, ""num_stages"": 4, ""num_warps"": 8}",0.016992000862956047,1481.0394728064991,4.075012583136591,0.0703125
A,layernorm,layernorm_m4096_n2048,4096,2048,0,2048,1,1,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 1, ""num_warps"": 1}",0.012959999963641167,2589.076550473442,4.345887590863474,0.001953125
A,layernorm,layernorm_m4096_n2048,4096,2048,1,2048,1,2,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 2, ""num_warps"": 1}",0.012959999963641167,2589.076550473442,4.345887590863474,0.001953125
A,layernorm,layernorm_m4096_n2048,4096,2048,2,2048,1,3,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 3, ""num_warps"": 1}",0.012959999963641167,2589.076550473442,4.345887590863474,0.001953125
A,layernorm,layernorm_m4096_n2048,4096,2048,3,2048,1,4,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 4, ""num_warps"": 1}",0.012959999963641167,2589.076550473442,4.345887590863474,0.001953125
A,layernorm,layernorm_m4096_n2048,4096,2048,4,2048,2,1,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 1, ""num_warps"": 2}",0.013120000250637531,2557.5023901672193,4.333617476362724,0.001953125
A,layernorm,layernorm_m4096_n2048,4096,2048,5,2048,2,2,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 2, ""num_warps"": 2}",0.013120000250637531,2557.5023901672193,4.333617476362724,0.001953125
A,layernorm,layernorm_m4096_n2048,4096,2048,6,2048,2,3,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 3, ""num_warps"": 2}",0.013088000006973743,2563.7554998564356,4.336059498588911,0.001953125
A,layernorm,layernorm_m4096_n2048,4096,2048,7,2048,2,4,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 4, ""num_warps"": 2}",0.013088000006973743,2563.7554998564356,4.336059498588911,0.001953125
A,layernorm,layernorm_m4096_n2048,4096,2048,8,2048,4,1,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 1, ""num_warps"": 4}",0.013120000250637531,2557.5023901672193,4.333617476362724,0.001953125
A,layernorm,layernorm_m4096_n2048,4096,2048,9,2048,4,2,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 2, ""num_warps"": 4}",0.013088000006973743,2563.7554998564356,4.336059498588911,0.001953125
A,layernorm,layernorm_m4096_n2048,4096,2048,10,2048,4,3,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 3, ""num_warps"": 4}",0.013088000006973743,2563.7554998564356,4.336059498588911,0.001953125
A,layernorm,layernorm_m4096_n2048,4096,2048,11,2048,4,4,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 4, ""num_warps"": 4}",0.013088000006973743,2563.7554998564356,4.336059498588911,0.001953125
A,layernorm,layernorm_m4096_n2048,4096,2048,12,2048,8,1,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 1, ""num_warps"": 8}",0.013791999779641628,2432.8909901470342,4.28366658103806,0.001953125
A,layernorm,layernorm_m4096_n2048,4096,2048,13,2048,8,2,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 2, ""num_warps"": 8}",0.013791999779641628,2432.8909901470342,4.28366658103806,0.001953125
A,layernorm,layernorm_m4096_n2048,4096,2048,14,2048,8,3,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 3, ""num_warps"": 8}",0.013791999779641628,2432.8909901470342,4.28366658103806,0.001953125
A,layernorm,layernorm_m4096_n2048,4096,2048,15,2048,8,4,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 4, ""num_warps"": 8}",0.013791999779641628,2432.8909901470342,4.28366658103806,0.001953125
A,layernorm,layernorm_m4096_n2048,4096,2048,16,4096,1,1,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 4096, ""num_stages"": 1, ""num_warps"": 1}",0.013663999736309052,2455.681546219335,4.292990661234148,0.009765625
A,layernorm,layernorm_m4096_n2048,4096,2048,17,4096,1,2,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 4096, ""num_stages"": 2, ""num_warps"": 1}",0.01369599997997284,2449.9439288161084,4.290651461045014,0.009765625
A,layernorm,layernorm_m4096_n2048,4096,2048,18,4096,1,3,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 4096, ""num_stages"": 3, ""num_warps"": 1}",0.013663999736309052,2455.681546219335,4.292990661234148,0.009765625
A,layernorm,layernorm_m4096_n2048,4096,2048,19,4096,1,4,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 4096, ""num_stages"": 4, ""num_warps"": 1}",0.013663999736309052,2455.681546219335,4.292990661234148,0.009765625
A,layernorm,layernorm_m4096_n2048,4096,2048,20,4096,2,1,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 4096, ""num_stages"": 1, ""num_warps"": 2}",0.013472000136971474,2490.679309593823,4.307141811315044,0.009765625
A,layernorm,layernorm_m4096_n2048,4096,2048,21,4096,2,2,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 4096, ""num_stages"": 2, ""num_warps"": 2}",0.013472000136971474,2490.679309593823,4.307141811315044,0.009765625
A,layernorm,layernorm_m4096_n2048,4096,2048,22,4096,2,3,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 4096, ""num_stages"": 3, ""num_warps"": 2}",0.013472000136971474,2490.679309593823,4.307141811315044,0.009765625
A,layernorm,layernorm_m4096_n2048,4096,2048,23,4096,2,4,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 4096, ""num_stages"": 4, ""num_warps"": 2}",0.013472000136971474,2490.679309593823,4.307141811315044,0.009765625
A,layernorm,layernorm_m4096_n2048,4096,2048,24,4096,4,1,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 4096, ""num_stages"": 1, ""num_warps"": 4}",0.013663999736309052,2455.681546219335,4.292990661234148,0.009765625
A,layernorm,layernorm_m4096_n2048,4096,2048,25,4096,4,2,"{""family"": ""layernorm"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 4096, ""num_stages"": 2, ""num_warps"": 4}",0.013663999736309052,2455.681546219335,4.292990661234148,0.009765625
